year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,6837866.47,658346.57,0.0,15151469.18,1658934.14
2018,0.0,7478347.05,703438.06,0.0,15299160.58,1675104.87
2019,0.0,8356042.65,757569.01,0.0,15501552.49,1688862.46
2020,0.0,8806751.2,788982.39,0.0,15605483.47,1700185.52
2021,0.0,9091409.23,800643.01,0.0,15671124.09,1698842.72
2022,0.0,9328624.26,808662.56,0.0,15725824.61,1696248.72
2023,0.0,9470953.28,809935.01,0.0,15758644.92,1691247.19
2024,0.0,9613282.29,811006.82,0.0,15791465.23,1686210.09
2025,0.0,9755611.31,811878.0,0.0,15824285.54,1681137.4
2026,0.0,9945383.33,806873.25,0.0,15868045.95,1668584.51
2027,0.0,10111433.85,808728.97,0.0,15906336.32,1663989.18
2028,0.0,10253762.87,808847.76,0.0,15939156.63,1658783.08
2029,0.0,10419813.39,801136.33,0.0,15977446.99,1645447.44
2030,0.0,10538420.9,790084.79,0.0,16004797.25,1630913.98
2031,0.0,10728192.92,782906.48,0.0,16048557.66,1617975.64
2032,0.0,10917964.94,784659.96,0.0,16092318.07,1613664.95
2033,0.0,11131458.47,787515.03,0.0,16141548.54,1609852.36
2034,0.0,11344951.99,790069.14,0.0,16190779.0,1605986.4
2035,0.0,11487281.01,788315.32,0.0,16223599.31,1600448.22
2036,0.0,11700774.53,780299.09,0.0,16272829.78,1587664.07
2037,0.0,11819382.05,776708.02,0.0,16300180.04,1581497.32
2038,0.0,12032875.57,778024.87,0.0,16349410.5,1577411.96
2039,0.0,12198926.09,776536.64,0.0,16387700.86,1572223.64
2040,0.0,12436141.12,767983.46,0.0,16442401.38,1559647.03
