year,annotation,Electricity price ($/kwh)
2002,,0.19
2003,,0.21
2004,,0.22
2005,,0.23
2006,,0.26
2007,,0.28
2008,,0.33
2009,,0.37
2010,,0.36
2011,,0.36
2012,,0.36
2013,,0.37
2014,,0.48
2015,,0.38
2016,start of forecast,0.28
2017,,0.3
2018,,0.31
2019,,0.33
2020,,0.34
2021,,0.35
2022,,0.35
2023,,0.35
2024,,0.36
2025,,0.36
2026,,0.36
2027,,0.37
2028,,0.37
2029,,0.37
2030,,0.38
2031,,0.38
2032,,0.38
2033,,0.39
2034,,0.39
2035,,0.39
2036,,0.4
2037,,0.4
2038,,0.41
2039,,0.41
2040,,0.41
