year,Base case cost,Modeled residential energy efficiency
2017,297342.907595,283853.989572
2018,312608.971045,297145.345435
2019,334076.872772,315836.314617
2020,333342.81115,313806.351141
2021,339809.474436,319409.079858
2022,344890.424161,323811.223849
2023,348123.755804,326612.588207
2024,351357.087447,329413.952566
2025,354590.41909,332215.316924
2026,347161.346081,324230.857406
2027,350288.557987,326926.102027
2028,353415.769893,329621.346649
2029,345069.993491,320781.89335
2030,347227.91647,322631.268268
2031,351112.17783,325960.14312
2032,355428.023787,329658.892955
2033,359312.285147,332987.767807
2034,363628.131103,336686.517642
2035,353555.067654,326243.19652
2036,357719.313986,329790.346731
