year,Base case cost,Modeled residential energy efficiency
2017,274287.10915,251198.61957
2018,286791.606463,260882.355234
2019,303607.999401,273905.310092
2020,311800.601089,280249.826561
2021,317406.065402,284590.811513
2022,321717.961027,287930.030708
2023,324736.287965,290267.484144
2024,326892.235778,291937.093741
2025,329910.562715,294274.547177
2026,333791.268778,297279.844452
2027,324976.357513,287784.059685
2028,327056.470213,289377.834169
2029,330384.650532,291927.873344
2030,332464.763232,293521.647828
2031,336208.966091,296390.4419
2032,339537.146411,298940.481075
2033,343281.34927,301809.275146
2034,347441.57467,304996.824115
2035,336793.594835,293862.506064
2036,340802.150008,296898.384807
