year,Base case cost,Modeled wind power
2019,212394.791571,
2020,222658.545632,
2021,230066.778204,
2022,235417.168395,
2023,239532.853157,
2024,241914.010156,
2025,246117.948777,
2026,250645.202015,
2027,254349.318301,
2028,258173.086453,
2029,262297.257163,
2030,265316.557449,
2031,269862.479772,
2032,274971.869041,
2033,279527.125908,
2034,284496.497035,
2035,287984.221648,
2036,293562.883839,
2037,295868.515901,
2038,300848.070165,
