year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,2594.55,127796.41,256168.83,1804.47,303948.95,68598.48
2018,2829.83,139988.36,279171.99,1799.12,303948.95,68598.48
2019,3161.46,156708.74,310719.19,1796.63,303948.95,68598.48
2020,3317.56,165068.94,320909.54,1791.96,303948.95,67645.72
2021,3421.27,170642.4,331245.44,1788.98,303948.95,67645.72
2022,3490.18,174822.49,333099.43,1783.76,303948.95,66692.96
2023,3540.56,177957.56,338812.22,1779.55,303948.95,66692.96
2024,3573.8,180395.95,343255.51,1774.36,303948.95,66692.96
2025,3613.52,183182.68,342165.86,1769.18,303948.95,65740.21
2026,3669.01,187014.44,349024.53,1762.6,303948.95,65740.21
2027,3712.67,190149.51,348243.71,1756.84,303948.95,64787.45
2028,3740.01,192587.9,352529.64,1750.39,303948.95,64787.45
2029,3799.96,196071.31,352068.88,1747.99,303948.95,63834.69
2030,3822.61,197813.02,355074.07,1744.55,303948.95,63834.69
2031,3871.1,201644.77,361685.48,1736.78,303948.95,63834.69
2032,3910.1,205476.53,361409.9,1726.47,303948.95,62881.94
2033,3947.49,209308.28,360887.06,1716.07,303948.95,61929.18
2034,3989.66,213488.38,360684.28,1705.55,303948.95,60976.42
2035,4000.79,215926.77,357431.36,1695.77,303948.95,60023.67
2036,4043.63,220106.86,356745.3,1686.14,303948.95,59070.91
2037,4053.3,222545.25,353121.48,1676.46,303948.95,58118.15
2038,4092.13,226377.01,358991.11,1668.08,303948.95,58118.15
2039,4111.39,229860.42,356653.41,1656.43,303948.95,57165.4
2040,4151.86,234388.86,355624.29,1645.83,303948.95,56212.64
