year,Base case cost,Modeled non-residential energy efficiency
2017,431745.364238,405241.053391
2018,443937.31049,416170.864515
2019,460657.693922,431658.694113
2020,469017.885637,438815.219972
2021,474591.346781,443213.226179
2022,478771.442639,446245.416827
2023,481906.514533,448259.487537
2024,484344.903783,449603.149064
2025,487131.634355,451320.8096
2026,490963.388892,454108.550432
2027,494098.460785,456224.077685
2028,496536.850035,457666.817879
2029,500020.26325,460177.917555
2030,501761.969858,460970.09923
2031,505593.724394,463874.58332
