year,Base case cost,Modeled residential energy efficiency
2017,324767.302403,324098.095451
2018,347770.467088,343104.5238
2019,379317.66437,369492.225489
2020,388555.255556,375770.859611
2021,398891.161738,383893.317565
2022,399792.38799,382962.529417
2023,405505.182955,387133.41492
2024,409948.467927,390233.576248
2025,407906.065144,386773.70199
2026,414764.739557,391958.3448
2027,413031.156701,388748.351265
2028,417317.093709,391755.128292
2029,415903.56992,388804.773461
2030,418908.757795,390742.402455
2031,425520.171122,395755.151829
2032,424291.836716,392942.183897
2033,422816.241223,389895.65647
2034,421660.704797,387091.65653
2035,417455.023935,381705.139191
2036,415816.204475,378443.683666
