year,Base case cost,Modeled solar power (pv)
2016,46088.1276295,
2017,52731.4613419,
2018,57054.9287871,
2019,63256.5514814,
2020,65943.9213156,
2021,68011.1288803,
2022,69161.3443715,
2023,69984.6937092,
2024,70808.043047,
2025,71528.9154285,
2026,72445.0240801,
2027,73261.3060415,
2028,73756.9058039,
2029,74772.8411455,
2030,75256.9564214,
2031,75935.4245452,
2032,76805.5952509,
2033,77321.51372,
2034,77816.2300603,
2035,78055.6374321,
