year,Base case cost,Modeled diesel efficiency
2019,63256.5514814,219743.424609
2020,65943.9213156,222186.488095
2021,68011.1288803,224065.767699
2022,69161.3443715,225111.418145
2023,69984.6937092,225859.917543
2024,70808.043047,226608.416941
2025,71528.9154285,227263.75547
2026,72445.0240801,228096.581517
2027,73261.3060415,228838.656027
2028,73756.9058039,229289.201266
2029,74772.8411455,230212.778849
2030,75256.9564214,230652.883645
2031,75935.4245452,231269.672849
2032,76805.5952509,232060.737127
2033,77321.51372,232529.753917
2034,77816.2300603,232979.496044
2035,78055.6374321,233197.13911
2036,78875.4530817,233942.426064
2037,78935.5257802,233997.037608
2038,79730.6056128,234719.837456
