year,Base case cost,Modeled residential energy efficiency
2017,12220.5929143,11453.9743241
2018,14414.7070007,13474.4254174
2019,17583.9829033,16392.8547743
2020,19046.7256276,17739.8221698
2021,20103.1509285,18712.6319554
2022,20915.7857753,19460.9471751
2023,16068.8685559,14569.0062167
2024,16398.1384726,14866.1163199
2025,16859.116356,15282.0704643
2026,17385.9482228,15757.4466294
2027,17846.9261062,16173.4007738
2028,18176.1960229,16470.510877
2029,18703.0278897,16945.8870421
2030,19032.2978064,17242.9971452
2031,19559.1296731,17718.3733103
2032,20151.8155232,18253.171496
2033,20678.64739,18728.5476611
2034,14638.2210222,12630.2336289
2035,14940.8879142,12894.3087446
2036,15394.8882523,13290.4214183
