year,Base case diesel consumed,Modeled biomass for heat (cordwood)
2017,62192.0,45985.738397
2018,62192.0,45985.738397
2019,62192.0,45985.738397
2020,62192.0,45985.738397
2021,62192.0,45985.738397
2022,62192.0,45985.738397
2023,62192.0,45985.738397
2024,62192.0,45985.738397
2025,62192.0,45985.738397
2026,62192.0,45985.738397
2027,62192.0,45985.738397
2028,62192.0,45985.738397
2029,62192.0,45985.738397
2030,62192.0,45985.738397
2031,62192.0,45985.738397
2032,,
2033,,
2034,,
2035,,
2036,,
