year,annotation,Electricity price ($/kwh)
2002,,0.66
2003,,0.66
2004,,0.68
2005,,0.76
2006,,0.78
2007,,0.78
2008,,0.78
2009,,0.99
2010,,0.92
2011,,0.85
2012,,1.16
2013,,0.88
2014,,0.63
2015,,0.92
2016,start of forecast,0.71
2017,,0.77
2018,,0.81
2019,,0.87
2020,,0.9
2021,,0.92
2022,,0.93
2023,,0.94
2024,,0.95
2025,,0.96
2026,,0.97
2027,,0.98
2028,,0.99
2029,,1.0
2030,,1.01
2031,,1.02
2032,,1.03
2033,,1.05
2034,,1.06
2035,,1.07
2036,,1.08
2037,,1.09
2038,,1.1
2039,,1.11
2040,,1.13
