year,annotation,Maximum expected generation solar [kWh/year],Generation total [kWh/year],generation diesel [kWh/year]
2003,,1322.7,112135.0,112135.0
2004,,1322.7,126474.0,126474.0
2005,,1322.7,128362.0,128362.0
2006,,1322.7,188369.0,188369.0
2007,,1322.7,162789.0,162789.0
2008,,1322.7,134630.0,134630.0
2009,,1322.7,133466.0,133466.0
2010,,1322.7,138975.0,138975.0
2011,,1322.7,143247.0,143247.0
2012,,1322.7,140985.0,140985.0
2013,,1322.7,53749.0,53749.0
2014,,1322.7,117351.0,117351.0
2015,,1322.7,101721.0,101721.0
2016,start of forecast,1322.7,115000.0,115000.0
2017,,1322.7,115000.0,115000.0
2018,,1322.7,115000.0,115000.0
2019,,1322.7,115000.0,115000.0
2020,,1322.7,115000.0,115000.0
2021,,1322.7,115000.0,115000.0
2022,,1322.7,115000.0,115000.0
2023,,1322.7,115000.0,115000.0
2024,,1322.7,115000.0,115000.0
2025,,1322.7,115000.0,115000.0
2026,,1322.7,115000.0,115000.0
2027,,1322.7,115000.0,115000.0
2028,,1322.7,115000.0,115000.0
2029,,1322.7,115000.0,115000.0
2030,,1322.7,115000.0,115000.0
2031,,1322.7,115000.0,115000.0
2032,,1322.7,115000.0,115000.0
2033,,1322.7,115000.0,115000.0
2034,,1322.7,115000.0,115000.0
2035,,1322.7,115000.0,115000.0
2036,,1322.7,114000.0,114000.0
2037,,1322.7,114000.0,114000.0
2038,,1322.7,114000.0,114000.0
2039,,1322.7,114000.0,114000.0
2040,,1322.7,114000.0,114000.0
