year,Base case cost,Modeled transmission and interties
2021,430017.469936,
2022,443883.067158,
2023,455304.467184,
2024,464228.90174,
2025,474668.225532,
2026,487505.574279,
2027,499689.182726,
2028,509556.850202,
2029,522396.397627,
2030,530919.206976,
2031,544264.450372,
2032,558056.758322,
2033,572315.91893,
2034,587563.751807,
2035,598071.234621,
2036,613556.524737,
2037,625363.42633,
2038,640246.278636,
2039,654012.935341,
2040,670799.11002,
