year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,43863.81,777787.16,517150.41,41166.4,182935.09,363558.6
2018,46854.65,828579.84,564317.91,44378.47,196317.25,398411.03
2019,50884.33,898419.79,615896.3,48666.7,214717.71,440268.96
2020,52789.0,930165.22,654685.74,50733.88,223081.56,466801.6
2021,54250.02,953974.29,684554.83,52337.4,229354.44,487162.8
2022,55241.49,969847.01,704837.54,53435.05,233536.37,500956.8
2023,56044.27,982545.18,728373.96,54328.99,236881.91,515605.83
2024,56665.41,992068.81,744980.93,55030.47,239391.06,526101.81
2025,57381.7,1003179.71,762858.34,55835.59,242318.41,537631.18
2026,58287.78,1017465.15,788390.39,56847.03,246082.14,553744.53
2027,59055.06,1028576.05,812047.57,57735.45,249009.48,568186.89
2028,59697.0,1038099.68,834856.11,58471.7,251518.64,581846.52
2029,60597.18,1052385.12,856080.98,59474.59,255282.37,595921.95
2030,61146.29,1060321.48,878248.08,60111.61,257373.33,608921.97
2031,62061.75,1074606.92,900013.16,61139.93,261137.06,623318.41
2032,62986.44,1088892.36,927609.8,62183.61,264900.79,640658.63
2033,63922.76,1103177.81,949974.27,63246.65,268664.52,655411.25
2034,64947.92,1119050.52,979573.95,64403.39,272846.45,674220.18
2035,65607.38,1128574.15,1004447.08,65170.17,275355.6,689106.68
2036,66640.75,1144446.87,1034845.95,66341.05,279537.52,708390.52
2037,67340.84,1153970.49,1060340.68,67174.93,282046.68,723646.39
2038,68288.06,1168255.94,1090179.52,68257.56,285810.41,742319.01
2039,69155.91,1180954.11,1119036.51,69262.66,289155.95,760129.74
2040,70226.18,1196826.82,1151055.98,70495.61,293337.87,780376.61
