year,Base case diesel consumed,Modeled non-residential ashp
2017,40580.7767063,-47638.3031783
2018,40580.7767063,-47638.3031783
2019,40580.7767063,-47638.3031783
2020,40580.7767063,-47638.3031783
2021,40580.7767063,-47638.3031783
2022,40580.7767063,-47638.3031783
2023,40580.7767063,-47638.3031783
2024,40580.7767063,-47638.3031783
2025,40580.7767063,-47638.3031783
2026,40580.7767063,-47638.3031783
2027,40580.7767063,-47638.3031783
2028,40580.7767063,-47638.3031783
2029,40580.7767063,-47638.3031783
2030,40580.7767063,-47638.3031783
2031,40580.7767063,-47638.3031783
