year,Base case cost,Modeled transmission and interties
2021,248163.845524,
2022,257508.26377,
2023,263341.253768,
2024,268306.963294,
2025,275070.693309,
2026,282751.061221,
2027,288102.816323,
2028,294034.521171,
2029,300882.863915,
2030,305961.390413,
2031,313754.575296,
2032,320946.657251,
2033,328782.148499,
2034,337548.379765,
2035,342729.146644,
2036,350867.833503,
2037,356988.154226,
2038,365853.100342,
2039,371300.044764,
2040,381116.88408,
