year,Base case cost,Modeled residential energy efficiency
2017,435201.082071,408372.889353
2018,444172.445612,413969.340428
2019,470271.671067,435265.805836
2020,472343.345939,435001.002848
2021,469810.384234,430910.389236
2022,476553.954164,436355.91591
2023,469540.465798,428563.60159
2024,461697.483045,420071.597209
2025,466200.789643,423666.273528
2026,459977.520643,416404.569924
2027,452281.427743,407929.65107
2028,455955.239954,410824.637327
2029,448576.688039,402537.455133
2030,439818.39466,393130.140126
2031,444468.59111,396741.901972
2032,437128.332872,388363.209129
2033,441654.419407,391850.861059
2034,434492.0785,383520.281222
2035,424911.556931,373290.738025
2036,429724.156974,376935.099137
