year,Base case cost,Modeled non-residential energy efficiency
2017,524071.577109,585352.35141
2018,560665.712896,618342.16013
2019,609927.049532,662751.518023
2020,633853.98447,684321.777571
2021,650743.585603,699547.843134
2022,663410.786452,710967.392306
2023,671855.587018,718580.425088
2024,678892.920824,724924.619073
2025,687337.72139,732537.651854
2026,697189.988717,741419.523433
2027,705634.789283,749032.556214
2028,712672.123089,755376.750199
2029,722524.390416,764258.621778
2030,728154.25746,769333.976965
2031,738006.524788,778215.848544
