year,population
2003,813.0
2004,851.0
2005,818.0
2006,847.0
2007,840.0
2008,850.0
2009,881.0
2010,920.0
2011,950.0
2012,977.0
2013,1002.0
2014,1024.0
2015,1047.0
2016,1068.0
2017,1086.0
2018,1105.0
2019,1123.0
2020,1140.0
2021,1154.0
2022,1173.0
2023,1191.0
2024,1212.0
2025,1231.0
2026,1254.0
2027,1276.0
2028,1298.0
2029,1326.0
2030,1355.0
2031,1386.0
2032,1420.0
2033,1450.0
2034,1483.0
2035,1520.0
2036,1560.0
2037,1604.0
2038,1651.0
2039,1700.0
2040,1749.0
