year,Base case diesel consumed,Modeled non-residential ashp
2017,151458.923698,107719.488589
2018,151458.923698,107719.488589
2019,151458.923698,107719.488589
2020,151458.923698,107719.488589
2021,151458.923698,107719.488589
2022,151458.923698,107719.488589
2023,151458.923698,107719.488589
2024,151458.923698,107719.488589
2025,151458.923698,107719.488589
2026,151458.923698,107719.488589
2027,151458.923698,107719.488589
2028,151458.923698,107719.488589
2029,151458.923698,107719.488589
2030,151458.923698,107719.488589
2031,151458.923698,107719.488589
