year,Base case cost,Modeled residential energy efficiency
2017,2645924.00759,2655530.0615
2018,2873198.32677,2837784.78162
2019,3167445.16655,3070338.09675
2020,3341754.37788,3214634.24204
2021,3471938.24111,3324809.39456
2022,3604918.55821,3441115.78608
2023,3704769.13964,3530962.01217
2024,3820647.68775,3636836.20493
2025,3938246.15922,3744430.32105
2026,4072630.65177,3865475.67314
2027,4209259.00023,3990432.27369
2028,4324699.18333,4097535.494
2029,4488944.69991,4248441.87012
2030,4631215.33134,4384042.93132
2031,4825199.25485,4563020.32181
2032,5022516.31907,4746998.24556
2033,5207044.6056,4918187.39162
2034,5420565.99893,5116702.25193
2035,5618685.26543,5304817.16308
2036,5865622.19106,5536747.55569
