year,Base case diesel consumed,Modeled non-residential ashp
2017,29219.0577564,-34300.6329548
2018,29219.0577564,-34300.6329548
2019,29219.0577564,-34300.6329548
2020,29219.0577564,-34300.6329548
2021,29219.0577564,-34300.6329548
2022,29219.0577564,-34300.6329548
2023,29219.0577564,-34300.6329548
2024,29219.0577564,-34300.6329548
2025,29219.0577564,-34300.6329548
2026,29219.0577564,-34300.6329548
2027,29219.0577564,-34300.6329548
2028,29219.0577564,-34300.6329548
2029,29219.0577564,-34300.6329548
2030,29219.0577564,-34300.6329548
2031,29219.0577564,-34300.6329548
