year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,14878.7,121620.91,137439.14,38816.14,380090.18,167700.0
2018,16620.12,135841.17,149201.45,38820.4,380090.18,167700.0
2019,19032.78,155566.03,165516.9,38818.99,380090.18,167700.0
2020,20209.93,165199.1,173484.92,38816.16,380090.18,167700.0
2021,20995.01,171621.15,178796.93,38815.07,380090.18,167700.0
2022,21610.7,176667.05,182970.65,38812.09,380090.18,167700.0
2023,22058.07,180336.79,181213.52,38809.28,380090.18,163800.0
2024,22392.38,183089.1,183431.44,38805.06,380090.18,163800.0
2025,22838.65,186758.84,186388.66,38800.55,380090.18,163800.0
2026,23340.4,190887.3,189715.54,38795.15,380090.18,163800.0
2027,23786.55,194557.04,192672.76,38790.8,380090.18,163800.0
2028,24120.71,197309.35,194890.68,38786.9,380090.18,163800.0
2029,24617.41,201437.81,198217.56,38773.78,380090.18,163800.0
2030,24891.37,203731.4,194774.67,38763.5,380090.18,159900.0
2031,25448.03,208318.58,198373.44,38757.49,380090.18,159900.0
2032,25952.69,212447.04,201612.33,38758.0,380090.18,159900.0
2033,26514.63,217034.22,205211.1,38760.39,380090.18,159900.0
2034,27076.82,221621.39,208809.86,38763.05,380090.18,159900.0
2035,27470.5,224832.42,217069.86,38765.07,380090.18,163800.0
2036,28031.72,229419.6,220766.39,38766.14,380090.18,163800.0
2037,28368.5,232171.9,222984.31,38766.84,380090.18,163800.0
2038,28986.55,237217.8,227050.49,38768.93,380090.18,163800.0
2039,29438.06,240887.54,230007.71,38773.18,380090.18,163800.0
2040,30115.13,246392.15,234443.55,38779.03,380090.18,163800.0
