year,Base case diesel consumed,Modeled wind power
2019,73183.7668038,
2020,72123.6211706,
2021,72841.6636184,
2022,72799.6838642,
2023,72643.8784399,
2024,72789.519752,
2025,72827.6940187,
2026,72809.2529591,
2027,72919.9333544,
2028,72907.8489996,
2029,73073.4562155,
2030,73161.5239676,
2031,73242.054172,
2032,73242.344785,
2033,73159.752086,
2034,73159.1614588,
2035,73159.3083322,
2036,73159.4072923,
2037,73159.2923611,
2038,73076.0026618,
