year,Base case cost,Modeled non-residential energy efficiency
2017,501711.09701,456292.571621
2018,515931.348666,469261.145413
2019,535656.213866,487763.668953
2020,545289.287569,496203.049623
2021,551711.336703,501459.382908
2022,556757.232452,505366.884274
2023,560426.974815,507924.913371
2024,563179.281587,509591.562651
2025,566849.02395,512201.092626
2026,570977.484108,515294.189126
2027,574647.226471,517952.834159
2028,577399.533243,519717.741203
2029,581527.993401,522881.943806
2030,583821.582378,524233.875022
2031,588408.760331,527901.465314
