year,Base case cost,Modeled residential energy efficiency
2017,305139.140031,308191.16798
2018,316901.446195,315676.637191
2019,333216.903132,326460.227839
2020,341184.916984,331261.513059
2021,346496.92622,334174.039032
2022,350670.647762,336289.046543
2023,345013.51785,328913.472717
2024,347231.435839,329646.238229
2025,350188.659824,330925.160145
2026,353515.536808,332486.611893
2027,356472.760793,333803.816051
2028,358690.678782,334613.167597
2029,362017.555765,336230.042287
2030,354674.669116,327620.733577
2031,358273.436768,329437.825176
2032,361512.327654,331018.330415
2033,365111.095306,332868.626572
2034,368709.862959,334734.943641
2035,380869.85867,345497.607974
2036,384566.388652,347492.611522
