year,Base case diesel consumed,Modeled non-residential ashp
2017,70451.1691735,49315.8184426
2018,70451.1691735,49315.8184426
2019,70451.1691735,49315.8184426
2020,70451.1691735,49315.8184426
2021,70451.1691735,49315.8184426
2022,70451.1691735,49315.8184426
2023,70451.1691735,49315.8184426
2024,70451.1691735,49315.8184426
2025,70451.1691735,49315.8184426
2026,70451.1691735,49315.8184426
2027,70451.1691735,49315.8184426
2028,70451.1691735,49315.8184426
2029,70451.1691735,49315.8184426
2030,70451.1691735,49315.8184426
2031,70451.1691735,49315.8184426
