year,population
2003,205.0
2004,200.0
2005,194.0
2006,222.0
2007,210.0
2008,198.0
2009,177.0
2010,191.0
2011,193.0
2012,194.0
2013,195.0
2014,197.0
2015,198.0
2016,198.0
2017,199.0
2018,200.0
2019,201.0
2020,202.0
2021,203.0
2022,204.0
2023,204.0
2024,204.0
2025,205.0
2026,206.0
2027,207.0
2028,208.0
2029,209.0
2030,210.0
2031,210.0
2032,211.0
2033,212.0
2034,213.0
2035,215.0
2036,216.0
2037,217.0
2038,220.0
2039,221.0
2040,223.0
