year,Base case cost,Modeled wind power
2019,108194.752302,
2020,113561.555492,
2021,117210.981661,
2022,119475.395989,
2023,121398.971237,
2024,122895.08532,
2025,124818.660568,
2026,127169.696983,
2027,128524.579402,
2028,130014.102673,
2029,132141.993061,
2030,133418.727293,
2031,135759.406719,
2032,138100.086146,
2033,140227.976533,
2034,142781.444998,
2035,144270.968269,
2036,146611.647695,
2037,148101.170967,
2038,150654.639432,
