year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,43013.51,3381127.53,3930862.35,47559.9,4099419.49,1864856.24
2018,45823.59,3613184.6,4125293.82,49552.19,4284657.55,1936628.03
2019,50086.85,3950722.16,4451026.49,52649.46,4554094.73,2058411.29
2020,51890.79,4098394.84,4576161.84,53939.86,4671973.5,2104879.57
2021,53302.75,4214423.37,4675844.87,54949.1,4764592.53,2141976.22
2022,54174.53,4288259.71,4734605.99,55563.86,4823531.92,2163784.5
2023,54906.0,4351548.01,4782944.15,56074.86,4874051.39,2181709.29
2024,55334.6,4393740.2,4804748.15,56354.49,4907731.04,2189629.23
2025,55903.02,4446480.44,4836230.82,56738.69,4949830.59,2201195.3
2026,56583.46,4509768.73,4870985.33,57198.86,5000350.07,2213940.44
2027,57239.18,4573057.03,4905123.87,57634.56,5050869.54,2226489.16
2028,57610.0,4615249.22,4912561.43,57857.62,5084549.19,2228979.83
2029,58302.66,4678537.51,4951990.4,58333.07,5135068.66,2243639.58
2030,58702.0,4720729.71,4964923.71,58586.83,5168748.31,2248306.76
2031,59555.94,4784018.0,5036553.78,59227.43,5219267.78,2275355.02
2032,,,5064554.49,,,2285658.18
2033,,,5095459.25,,,2297175.67
2034,,,5135324.08,,,2312110.13
2035,,,5145896.21,,,2316024.35
2036,,,5198523.41,,,2335876.56
