year,Base case cost,Modeled diesel efficiency
2019,3148804.18907,3768114.84332
2020,3322904.14537,3926387.53087
2021,3459302.59191,4050386.11863
2022,3544400.51526,4127747.86713
2023,3616229.29328,4193046.75624
2024,3660395.41319,4233197.77433
2025,3717416.3319,4285034.97317
2026,3785839.82525,4347238.14893
2027,3852324.33783,4407678.61492
2028,3892289.33275,4444010.42848
2029,3961267.96996,4506718.28049
2030,4002828.66827,4544500.73351
2031,4082471.69968,4616903.48933
2032,4157182.80077,4684822.67214
2033,4221177.21151,4742999.40917
2034,4298365.00517,4813170.13069
2035,4339843.90692,4850878.22319
2036,4419938.83081,4923691.79035
2037,4474318.79336,4973128.11995
2038,4550942.72713,5042786.24156
