year,Base case diesel consumed,Modeled non-residential ashp
2017,234.632806153,-275.438512081
2018,234.632806153,-275.438512081
2019,234.632806153,-275.438512081
2020,234.632806153,-275.438512081
2021,234.632806153,-275.438512081
2022,234.632806153,-275.438512081
2023,234.632806153,-275.438512081
2024,234.632806153,-275.438512081
2025,234.632806153,-275.438512081
2026,234.632806153,-275.438512081
2027,234.632806153,-275.438512081
2028,234.632806153,-275.438512081
2029,234.632806153,-275.438512081
2030,234.632806153,-275.438512081
2031,234.632806153,-275.438512081
