year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,4603.72,5935.18,108214.88,4233.15,9360.59,90885.16
2018,4961.79,6394.24,114112.42,4402.38,9730.89,94480.56
2019,5472.48,7040.33,128424.52,4646.08,10252.06,102973.19
2020,5734.23,7363.38,132778.46,4773.04,10512.65,105590.54
2021,5903.04,7567.4,135528.32,4855.93,10677.23,107243.6
2022,6049.06,7737.43,137819.87,4929.21,10814.38,108621.14
2023,6155.55,7856.45,139423.95,4983.85,10910.38,109585.43
2024,6239.61,7941.46,140569.72,5029.24,10978.95,110274.2
2025,6353.28,8060.47,142173.81,5089.38,11074.96,111238.49
2026,6484.41,8196.49,144007.04,5158.83,11184.68,112340.53
2027,6602.03,8315.51,145611.13,5221.66,11280.68,113304.81
2028,6694.79,8400.52,146756.9,5273.3,11349.26,113993.58
2029,6858.12,8536.54,155546.0,5367.27,11458.98,118932.14
2030,6978.35,8621.55,156745.41,5439.87,11527.55,119643.88
2031,7133.25,8757.57,158664.46,5526.37,11637.27,120782.65
