year,Base case cost,Modeled transmission and interties
2021,2005656.95975,
2022,2073680.03793,
2023,2121147.54007,
2024,2155136.40574,
2025,2202572.0234,
2026,2257060.49011,
2027,2304459.97201,
2028,2338408.45066,
2029,2393108.06355,
2030,2427295.3216,
2031,2481737.73293,
2032,2542741.26363,
2033,2596885.37785,
2034,2657839.31046,
2035,2698274.51134,
2036,2759467.93189,
2037,2800450.1289,
2038,2861626.54439,
2039,2909132.30792,
2040,2983631.48016,
