year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,39913.53,3397732.08,3975015.88,57085.04,1549255.02,1405430.77
2018,42950.64,3657372.23,4186949.36,60288.16,1638164.95,1481428.22
2019,47357.19,4032408.0,4497414.62,64961.94,1766590.4,1592542.36
2020,49370.17,4205501.43,4630888.95,67074.51,1825863.68,1640783.56
2021,50809.11,4330513.35,4713272.05,68568.79,1868672.17,1671281.6
2022,51907.71,4426676.37,4778530.04,69701.09,1901601.77,1695325.06
2023,52661.44,4493990.48,4809720.78,70461.28,1924652.49,1707665.42
2024,53192.49,4542071.99,4832885.37,70988.89,1941117.29,1716753.86
2025,53949.89,4609386.1,4872020.41,71757.83,1964168.02,1731554.61
2026,54822.24,4686316.51,4918839.66,72651.51,1990511.7,1749117.87
2027,55578.01,4753630.63,4947863.13,73417.84,2013562.42,1760783.99
2028,56106.25,4801712.13,4969537.72,73940.93,2030027.22,1769408.89
2029,57011.89,4878642.55,5033780.73,74906.1,2056370.9,1792370.52
2030,57574.51,4926724.06,5073932.61,75502.14,2072835.71,1806721.55
2031,58462.41,5003654.47,5128545.66,76429.99,2099179.39,1826698.38
2032,,,5181152.76,,,1846434.2
2033,,,5215377.11,,,1860090.26
2034,,,5256773.95,,,1876349.65
2035,,,5273808.76,,,1883914.13
2036,,,5323962.63,,,1902886.75
