year,Base case cost,Modeled transmission and interties
2021,485266.588762,
2022,496400.812596,
2023,504751.480472,
2024,511246.444375,
2025,518669.260264,
2026,527947.780126,
2027,535879.464839,
2028,541945.297198,
2029,550282.917155,
2030,555841.33046,
2031,565105.352634,
2032,573919.946503,
2033,583176.719833,
2034,592894.51962,
2035,598899.461692,
2036,609065.9649,
2037,614611.330286,
2038,624287.811664,
2039,631675.833104,
2040,642253.345746,
