year,Base case cost,Modeled wind power
2019,445577.382983,
2020,467350.35769,
2021,482099.086927,
2022,493160.633855,
2023,501456.79405,
2024,507909.363091,
2025,515283.72771,
2026,524501.683483,
2027,532378.860516,
2028,538402.298013,
2029,546685.410291,
2030,552207.485142,
2031,561410.943228,
2032,570164.973008,
2033,579361.18225,
2034,589012.361538,
2035,594974.908749,
2036,605074.79146,
2037,610583.818392,
2038,620193.679273,
