year,Base case diesel consumed,Modeled wind power
2019,92252.0461663,
2020,92179.5577298,
2021,92179.5577298,
2022,92179.5577298,
2023,92179.5577298,
2024,92179.5577298,
2025,92179.5577298,
2026,92179.5577298,
2027,92107.0692934,
2028,92034.580857,
2029,92034.580857,
2030,92034.580857,
2031,92034.580857,
2032,91962.0924206,
2033,91962.0924206,
2034,91889.6039842,
2035,91817.1155477,
2036,91817.1155477,
2037,91817.1155477,
2038,91744.6271113,
