year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,27717.66,162452.98,76134.46,31809.67,103823.17,70311.26
2018,29973.06,175681.25,81526.45,33909.35,110682.46,74956.53
2019,33092.3,193967.39,88980.1,36813.65,120164.43,81377.92
2020,34617.99,202915.92,92627.62,38234.04,124804.54,84520.3
2021,35611.44,208751.92,95006.45,39158.61,127830.7,86569.68
2022,36337.18,213031.66,90033.4,39833.44,130049.89,84685.15
2023,36861.25,216144.19,91214.02,40320.0,131663.84,85736.12
2024,37320.45,218867.66,92247.06,40746.48,133076.05,86655.71
2025,37847.45,221980.19,93427.68,41236.4,134690.0,87706.67
2026,38443.07,225481.79,94755.87,41790.71,136505.7,88889.01
2027,38971.11,228594.32,95936.49,42281.85,138119.65,89939.97
2028,39431.8,231317.79,96969.53,42710.09,139531.86,90859.57
2029,40036.51,234819.39,98297.73,43274.65,141347.55,92041.9
2030,40373.0,236764.73,99035.61,43588.89,142356.27,92698.75
2031,41038.05,240655.39,100511.39,44208.44,144373.71,94012.46
2032,41694.55,244546.06,101987.16,44818.39,146391.15,95326.16
2033,42348.54,248436.73,103462.93,45425.59,148408.59,96639.87
2034,43002.95,252327.39,104938.7,46033.28,150426.03,97953.57
2035,43394.71,254661.79,97928.48,46396.93,151636.49,94792.12
2036,44121.93,258941.53,99430.71,47073.67,153855.68,96179.4
2037,44521.19,261275.93,100250.11,47445.67,155066.14,96936.09
2038,45251.02,265555.66,101752.34,48125.31,157285.33,98323.36
2039,45778.2,268668.2,102844.87,48615.6,158899.28,99332.29
2040,46501.67,272947.93,104347.1,49288.22,161118.46,100719.56
