year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,1754846.0,1007816.0,747030.0
2004,,1767512.0,999539.0,767973.0
2005,,1700508.0,973617.0,726891.0
2006,,1681293.0,980640.0,700653.0
2007,,1636758.0,942963.0,693795.0
2008,,1666648.0,939304.0,727344.0
2009,,1713997.0,943706.0,770291.0
2010,,1820729.0,968391.0,852338.0
2011,,1860601.0,968258.0,892343.0
2012,,1663838.0,917790.0,746048.0
2013,,1594820.0,882899.0,711921.0
2014,start of forecast,1746590.0,963153.0,783437.0
2015,,1749395.0,965957.0,783437.0
2016,,1752323.0,968886.0,783437.0
2017,,1755333.0,971895.0,783437.0
2018,,1757622.0,974185.0,783437.0
2019,,1758887.0,975449.0,783437.0
2020,,1760306.0,976868.0,783437.0
2021,,1762110.0,978672.0,783437.0
2022,,1763683.0,980246.0,783437.0
2023,,1765469.0,982032.0,783437.0
2024,,1767079.0,983642.0,783437.0
2025,,1768738.0,985301.0,783437.0
2026,,1770279.0,986841.0,783437.0
2027,,1772130.0,988693.0,783437.0
2028,,1774129.0,990692.0,783437.0
2029,,1773947.0,990510.0,783437.0
2030,,1774419.0,990982.0,783437.0
2031,,1775881.0,992444.0,783437.0
2032,,1778885.0,995448.0,783437.0
2033,,1782311.0,998874.0,783437.0
2034,,1785758.0,1002321.0,783437.0
2035,,1788993.0,1005556.0,783437.0
2036,,1791928.0,1008491.0,783437.0
2037,,1794695.0,1011258.0,783437.0
2038,,1797736.0,1014299.0,783437.0
2039,,1801246.0,1017808.0,783437.0
2040,,1805091.0,1021654.0,783437.0
