year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,13748.65,130040.54,298927.67,26443.95,335258.6,447806.42
2018,15319.23,144723.18,325738.4,27656.95,350205.54,470459.46
2019,17575.73,165931.45,363904.5,29381.96,371795.58,502317.17
2020,18626.27,175719.88,380379.61,30192.44,381760.21,515779.96
2021,19393.8,182789.3,395230.51,30791.41,388956.88,528488.9
2022,19929.34,187683.51,406544.26,31212.15,393939.2,538282.6
2023,20352.39,191490.12,413047.68,31549.36,397814.33,543577.62
2024,20716.45,194752.93,421725.79,31840.2,401135.88,551195.52
2025,21081.62,198015.74,430486.56,32132.34,404457.42,558864.41
2026,21561.96,202366.15,438029.25,32510.93,408886.14,564983.86
2027,21988.58,206172.77,447877.51,32851.5,412761.28,573506.92
2028,22359.63,209435.58,456865.59,33151.18,416082.82,581316.05
2029,22821.94,213785.99,464518.49,33500.79,420511.55,587503.49
2030,23059.76,215961.19,468344.95,33685.67,422725.91,590597.21
2031,23600.14,220855.41,480388.85,34109.25,427708.22,600841.37
2032,24102.28,225205.82,491586.35,34517.56,432136.95,610380.1
2033,24669.51,230100.04,503871.34,34979.12,437119.26,620772.99
2034,25238.86,234994.25,519893.79,35442.54,442101.58,634636.16
2035,25631.75,238257.06,529494.93,35770.02,445423.12,642823.5
2036,26197.59,243151.27,542193.21,36226.26,450405.44,653471.38
2037,26528.02,245870.28,550968.61,36502.14,453173.39,660966.03
2038,27156.85,251308.3,568726.05,37007.28,458709.3,676082.84
2039,27617.53,255114.91,579772.86,37388.85,462584.43,685345.33
2040,28261.42,260552.93,594033.92,37912.74,468120.34,697140.6
