year,Base case cost,Modeled non-residential energy efficiency
2017,465299.138196,460750.489065
2018,494928.727201,484557.49909
2019,537727.022432,519851.396483
2020,557480.081769,535166.982601
2021,571746.180179,545758.55686
2022,581622.709847,552578.563489
2023,589304.455145,557532.92912
2024,595888.808258,561574.144971
2025,602473.16137,565654.724956
2026,611252.298853,571680.663741
2027,618934.044151,576790.684434
2028,625518.397263,580983.9072
2029,634297.534746,587119.848687
2030,638687.103488,589476.918012
2031,648563.633156,596635.423438
