year,Base case cost,Modeled residential energy efficiency
2017,746734.086096,781230.951307
2018,796197.858028,825078.087264
2019,866221.673088,887870.075578
2020,896159.571573,913523.071624
2021,923719.405298,937531.48089
2022,944826.854073,955681.7194
2023,956625.300112,964839.651446
2024,972921.30481,978672.620335
2025,989350.963761,992677.52565
2026,1003013.10776,1003675.74642
2027,1021384.42966,1019557.93105
2028,1038181.6378,1034039.93225
2029,1052021.98747,1045323.33786
2030,1058942.16231,1050273.67907
2031,1081230.22365,1069933.72498
2032,1101966.44696,1088212.63635
2033,1124644.33321,1108326.59968
2034,1154529.95301,1135679.22065
2035,1172318.4302,1151379.73007
2036,1195664.58771,1172252.57955
