year,Base case cost,Modeled transmission and interties
2021,413008.981448,
2022,426165.088606,
2023,436512.198672,
2024,445238.079705,
2025,454199.106233,
2026,466018.708723,
2027,476438.770554,
2028,485455.042108,
2029,496844.016703,
2030,502788.523157,
2031,515863.887585,
2032,528312.433448,
2033,542237.013083,
2034,556212.588127,
2035,565650.988342,
2036,579713.680542,
2037,587773.079915,
2038,603067.452888,
2039,614370.726865,
2040,630366.994977,
