year,Base case cost,Modeled non-residential energy efficiency
2017,3299059.61778,3507663.01832
2018,3537702.27618,3719159.78203
2019,3882408.3383,4029762.73375
2020,4041503.44389,4167627.46083
2021,4156405.4646,4264548.55134
2022,4244791.63437,4336995.34221
2023,4306661.95322,4384962.24914
2024,4350855.0381,4416681.345
2025,4412725.35695,4465097.41545
2026,4483434.29277,4521967.73179
2027,4545304.61161,4570812.15866
2028,4589497.6965,4603388.20765
2029,4660206.63231,4660878.67471
2030,4704399.7172,4693853.66163
2031,4775108.65302,4751733.71629
