year,Base case cost,Modeled transmission and interties
2021,304329.516377,
2022,314406.652681,
2023,321460.648093,
2024,327506.929876,
2025,333553.211658,
2026,342622.634331,
2027,349676.629744,
2028,355722.911526,
2029,363784.62057,
2030,367815.475091,
2031,376884.897765,
2032,385954.320438,
2033,395023.743112,
2034,404093.165785,
2035,410139.447567,
2036,420216.583871,
2037,425255.152023,
2038,435332.288327,
2039,442386.28374,
2040,453471.133674,
