year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,2257.32,114290.9,37435.25,3281.13,91422.86,21564.34
2018,2488.04,125972.53,41202.19,3599.41,100291.1,23656.14
2019,2817.64,142660.58,46583.53,4054.1,112960.02,26644.41
2020,2974.2,150587.41,49139.66,4270.07,118977.75,28063.85
2021,3081.32,156011.03,50888.6,4417.84,123095.15,29035.04
2022,3163.72,160183.04,52233.93,4531.51,126262.38,29782.11
2023,3221.4,163103.45,53175.67,4611.08,128479.44,30305.05
2024,3270.84,165606.66,53982.87,4679.28,130379.78,30753.3
2025,3320.28,168109.86,54790.07,4747.49,132280.12,31201.54
2026,3394.44,171864.67,56000.87,4849.79,135130.62,31873.9
2027,3452.12,174785.08,56942.61,4929.36,137347.68,32396.85
2028,3501.56,177288.29,57749.81,4997.56,139248.02,32845.09
2029,3567.48,180625.9,58826.08,5088.5,141781.81,33442.75
2030,3600.44,182294.71,59364.21,5133.97,143048.7,33741.57
2031,3674.6,186049.52,60575.01,5236.27,145899.2,34413.94
