year,Base case cost,Modeled residential energy efficiency
2017,371128.160187,536503.647928
2018,463400.603804,618035.550503
2019,592994.497772,732592.687011
2020,657078.311435,789874.158014
2021,707425.174623,835208.768716
2022,746563.470175,870766.88392
2023,777158.460464,898855.747966
2024,805122.408263,924671.587556
2025,836641.335413,953684.388462
2026,871817.901565,985996.810336
2027,904329.205342,1016001.98787
2028,934072.587094,1043597.26141
2029,970789.048014,1077449.57806
2030,998106.706578,1102977.14645
2031,1035815.54413,1137821.83972
2032,1077455.77974,1176239.91302
2033,1119711.97327,1215273.94423
2034,1168638.75125,1260978.5599
2035,1201769.90149,1291961.60193
2036,1245925.29856,1332894.83669
