year,Base case cost,Modeled residential energy efficiency
2017,1951159.7209,1907822.88174
2018,2087145.75309,2020651.67272
2019,2262221.03548,2164078.72546
2020,2352230.12127,2238649.65044
2021,2426438.07863,2302050.89523
2022,2476304.2877,2344198.0239
2023,2518130.2244,2379848.69628
2024,2560528.00318,2417615.02682
2025,2598699.3359,2450383.00326
2026,2645525.0351,2490261.5301
2027,2693171.13829,2532504.277
2028,2727819.45862,2562521.14909
2029,2766237.7414,2593992.25951
2030,2796909.78941,2620804.76732
2031,2854379.96214,2671327.76768
2032,2912376.50123,2722377.13442
2033,2980622.73907,2783676.19989
2034,3054088.05873,2849422.43915
2035,3120494.34417,2911197.27634
2036,3195684.97584,2978668.82761
