year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,202855000.0,79271000.0,123584000.0
2004,,205641000.0,80153000.0,125488000.0
2005,,207680000.0,79678000.0,128002000.0
2006,,217624000.0,84676000.0,132948000.0
2007,,223396000.0,89071000.0,134325000.0
2008,,228482000.0,96854000.0,131628000.0
2009,,233347000.0,102203000.0,131144000.0
2010,,230518000.0,98514000.0,132004000.0
2011,,249157000.0,105387000.0,143770000.0
2012,,257154000.0,110350000.0,146804000.0
2013,,256936000.0,105729000.0,151207000.0
2014,,252525000.0,103861000.0,148664000.0
2015,start of forecast,227293955.0,78402288.0,148891667.0
2016,,218854990.0,69963323.0,148891667.0
2017,,210568625.0,61676959.0,148891667.0
2018,,205550363.0,56658697.0,148891667.0
2019,,204692433.0,55800766.0,148891667.0
2020,,203565555.0,54673889.0,148891667.0
2021,,201391988.0,52500321.0,148891667.0
2022,,201395375.0,52503708.0,148891667.0
2023,,201918767.0,53027101.0,148891667.0
2024,,204080648.0,55188981.0,148891667.0
2025,,205938949.0,57047282.0,148891667.0
2026,,207538702.0,58647035.0,148891667.0
2027,,209104920.0,60213253.0,148891667.0
2028,,208434127.0,59542460.0,148891667.0
2029,,223861326.0,74969660.0,148891667.0
2030,,238008380.0,89116713.0,148891667.0
2031,,248401337.0,99509671.0,148891667.0
2032,,242543415.0,93651748.0,148891667.0
2033,,232681053.0,83789386.0,148891667.0
2034,,224532883.0,75641216.0,148891667.0
2035,,221184831.0,72293164.0,148891667.0
2036,,223990600.0,75098933.0,148891667.0
2037,,232104854.0,83213187.0,148891667.0
2038,,238955705.0,90064038.0,148891667.0
2039,,239310660.0,90418993.0,148891667.0
2040,,234746288.0,85854621.0,148891667.0
