year,Base case cost,Modeled non-residential energy efficiency
2017,147785.259445,144675.041973
2018,153057.904654,149328.089659
2019,160471.121055,156112.116679
2020,163983.793157,159051.894836
2021,166512.236546,161033.179505
2022,168279.483764,162269.254001
2023,169637.036452,163117.007753
2024,170807.927153,163789.73764
2025,171978.817854,164473.832889
2026,173537.580751,165553.11678
2027,174902.40755,166451.194687
2028,175886.636263,166981.150595
2029,177445.399161,168092.194879
2030,178415.079652,168631.816301
2031,179981.116661,169768.19577
