year,Base case diesel consumed,Modeled non-residential ashp
2017,4094.35461367,-4806.41629451
2018,4094.35461367,-4806.41629451
2019,4094.35461367,-4806.41629451
2020,4094.35461367,-4806.41629451
2021,4094.35461367,-4806.41629451
2022,4094.35461367,-4806.41629451
2023,4094.35461367,-4806.41629451
2024,4094.35461367,-4806.41629451
2025,4094.35461367,-4806.41629451
2026,4094.35461367,-4806.41629451
2027,4094.35461367,-4806.41629451
2028,4094.35461367,-4806.41629451
2029,4094.35461367,-4806.41629451
2030,4094.35461367,-4806.41629451
2031,4094.35461367,-4806.41629451
