year,Base case cost,Modeled residential energy efficiency
2017,134758.279031,129292.395997
2018,135085.322451,127288.369655
2019,146415.701692,135609.02151
2020,152234.004545,139669.702104
2021,155908.722137,142080.03581
2022,149001.736248,134056.83365
2023,150723.199079,134947.937925
2024,152444.66191,135848.805501
2025,154166.124741,136759.207576
2026,145989.942118,127643.345219
2027,147863.103462,128654.884639
2028,149468.670328,129476.674266
2029,140484.045391,119647.978678
2030,141725.437808,120191.698784
2031,143711.665676,121281.629175
