year,Base case cost,Modeled non-residential energy efficiency
2017,257719.624104,234135.644533
2018,271127.585528,245643.744969
2019,289501.45859,261609.658533
2020,298936.690703,269583.823158
2021,304895.784669,274456.764682
2022,309861.696307,278451.310352
2023,312841.243291,280677.971198
2024,315820.790274,282914.968989
2025,318800.337257,285162.061479
2026,322773.066567,288308.247039
2027,326249.204714,291019.442171
2028,329228.751697,293295.421224
2029,332704.889844,296025.198855
2030,335187.845664,297874.707404
2031,339160.574974,301066.824152
