year,Base case cost,Modeled residential energy efficiency
2017,260344.548727,266205.181724
2018,278917.153836,281037.405869
2019,304918.80099,301802.519673
2020,317300.53773,311690.669103
2021,325967.753448,318612.373705
2022,332158.621817,323556.44842
2023,337111.316513,327511.708192
2024,340825.837535,330478.153021
2025,345159.445394,333939.005322
2026,350731.226927,338388.672565
2027,347654.869418,334439.559498
2028,351290.560402,337327.174289
2029,356744.096879,341658.596476
2030,359773.839365,344064.942136
2031,365227.375842,348396.364323
2032,362771.690044,344818.564236
2033,368106.981463,349031.741366
2034,365876.232314,345554.198561
2035,369933.93504,348739.14573
2036,367348.45072,344906.867755
