year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,1589779.0,671764.0,918015.0
2004,,1609989.0,684027.0,925962.0
2005,,1604609.0,702531.0,902078.0
2006,,1745940.0,726384.0,1019556.0
2007,,1776561.0,698013.0,1078548.0
2008,,1878025.0,703643.0,1174382.0
2009,,1846143.0,740817.0,1105326.0
2010,,1655305.0,775105.0,880200.0
2011,,1734388.0,802865.0,931523.0
2012,,1821019.0,871398.0,949621.0
2013,,1928594.0,875605.0,1052989.0
2014,start of forecast,1814446.0,836401.0,978044.0
2015,,1826437.0,848392.0,978044.0
2016,,1841970.0,863925.0,978044.0
2017,,1858437.0,880392.0,978044.0
2018,,1873558.0,895514.0,978044.0
2019,,1893267.0,915223.0,978044.0
2020,,1920369.0,942325.0,978044.0
2021,,1936648.0,958604.0,978044.0
2022,,1951191.0,973147.0,978044.0
2023,,1965094.0,987049.0,978044.0
2024,,1979198.0,1001154.0,978044.0
2025,,1994154.0,1016109.0,978044.0
2026,,2010241.0,1032197.0,978044.0
2027,,2038395.0,1060351.0,978044.0
2028,,2055323.0,1077279.0,978044.0
2029,,2072313.0,1094268.0,978044.0
2030,,2087441.0,1109397.0,978044.0
2031,,2104558.0,1126513.0,978044.0
2032,,2127140.0,1149096.0,978044.0
2033,,2144690.0,1166646.0,978044.0
2034,,2161947.0,1183903.0,978044.0
2035,,2187262.0,1209217.0,978044.0
2036,,2205006.0,1226962.0,978044.0
2037,,2226912.0,1248868.0,978044.0
2038,,2244637.0,1266592.0,978044.0
2039,,2262957.0,1284913.0,978044.0
2040,,2281512.0,1303468.0,978044.0
