year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,6706.82,117482.87,141000.1,3486.62,74308.36,83321.76
2018,7266.74,126683.66,153402.47,3708.48,78812.53,90380.72
2019,8072.32,139871.47,165307.75,4029.78,85318.54,97841.69
2020,8483.34,146312.03,171121.95,4186.9,88321.31,101285.22
2021,8766.69,150605.73,174998.09,4303.99,90489.98,103772.21
2022,8999.95,153979.36,178043.62,4399.37,92158.19,105685.28
2023,9159.89,156126.21,179981.69,4470.69,93325.93,107024.43
2024,9326.25,158273.06,187055.71,4529.04,94160.04,110380.54
2025,9496.01,160419.92,189048.49,4604.98,95327.78,111749.45
2026,9707.91,163180.15,191610.64,4691.35,96662.35,113313.91
2027,9901.18,165633.7,193888.11,4769.47,97830.09,114682.82
2028,10058.67,167473.86,195596.21,4831.95,98664.2,115660.61
2029,10317.12,170234.1,203599.15,4940.2,99998.76,119773.45
2030,10502.17,171767.56,205061.65,5024.67,100832.87,120772.49
2031,10746.07,174527.8,207694.15,5125.55,102167.43,122370.97
2032,10977.23,177594.74,216247.54,5219.39,103668.82,126811.15
2033,11190.59,180354.97,218950.39,5305.43,105003.39,128443.64
2034,11423.06,183421.91,221953.55,5399.67,106504.78,130280.19
2035,11603.11,185568.76,224055.77,5471.2,107505.7,131504.55
2036,11854.91,188635.69,227058.93,5574.32,109007.09,133341.1
2037,12042.18,190475.85,234817.51,5658.27,110008.01,137368.91
2038,12324.47,193849.48,238206.97,5766.15,111509.4,139243.72
2039,12530.77,196303.02,240672.03,5848.84,112677.14,140701.9
2040,12784.09,199676.65,244061.5,5960.21,114512.17,142993.33
