year,Base case cost,Modeled residential energy efficiency
2017,224321.864096,223662.013171
2018,243783.190503,240328.154677
2019,263149.439561,256053.847586
2020,272407.170214,263151.754511
2021,278770.297586,267838.270741
2022,283728.90332,271337.167589
2023,287006.120474,273437.641003
2024,297436.248446,282707.699488
2025,300797.939893,284925.604908
2026,304924.556408,287791.391857
2027,308570.931289,290258.938955
2028,311256.822899,291914.11329
2029,323372.601532,302814.566329
2030,325834.148488,304341.141017
2031,330065.123544,307385.37674
2032,343058.693724,319139.527533
2033,347394.027319,322315.383778
2034,352233.738062,325942.298165
2035,355560.317362,328268.344518
2036,360400.028104,331920.6486
