year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,27718.9,162458.8,76134.46,47088.98,155443.38,104079.62
2018,29974.4,175687.55,81526.45,49165.99,162308.76,108676.45
2019,33093.78,193974.34,88980.1,52039.86,171799.14,115030.89
2020,34619.53,202923.19,92627.62,53445.04,176443.36,118140.51
2021,35613.03,208759.4,95006.45,54359.0,179472.21,120168.52
2022,36338.8,213039.29,90033.4,55024.89,181693.36,116976.66
2023,36862.9,216151.93,91214.02,55503.37,183308.75,118016.67
2024,37322.12,218875.5,92247.06,55923.13,184722.21,118926.67
2025,37849.14,221988.14,93427.68,56406.37,186337.59,119966.68
2026,38444.79,225489.87,94755.87,56954.33,188154.9,121136.69
2027,38972.85,228602.51,95936.49,57439.28,189770.28,122176.69
2028,39433.57,231326.08,96969.53,57861.58,191183.74,123086.7
2029,40038.29,234827.81,98297.73,58423.45,193001.05,124256.7
2030,40374.8,236773.21,99035.61,58736.36,194010.66,124906.71
2031,41039.88,240664.02,100511.39,59350.12,196029.89,126206.72
2032,,,101987.16,,,127506.72
2033,,,103462.93,,,128806.73
2034,,,104938.7,,,130106.74
2035,,,97928.48,,,125651.27
2036,,,99430.71,,,127024.08
