year,Base case cost,Modeled wind power
2019,125197.177936,
2020,133656.446715,
2021,140000.8983,
2022,144653.496129,
2023,147614.240202,
2024,150574.984274,
2025,153535.728347,
2026,157342.399298,
2027,160726.10681,
2028,163686.850883,
2029,167385.192214,
2030,169927.752096,
2031,173741.591919,
2032,177979.191722,
2033,181793.031544,
2034,186454.391327,
2035,188996.951209,
2036,193658.310992,
2037,196200.870874,
2038,200438.470677,
