year,Utility Diesel (gallons),Water/Wastewater Heating Oil (gallons),Non-residential Heating Oil (gallons),Residential Heating Oil (gallons)
2017,25793.54,0.0,36249.29,35092.97
2018,25793.54,0.0,36249.29,35092.97
2019,25707.27,0.0,36249.29,35092.97
2020,25707.27,0.0,36249.29,35092.97
2021,25707.27,0.0,36249.29,35092.97
2022,25707.27,0.0,36249.29,33692.54
2023,25707.27,0.0,36249.29,33692.54
2024,25707.27,0.0,36249.29,33692.54
2025,25707.27,0.0,36249.29,33692.54
2026,25707.27,0.0,36249.29,33692.54
2027,25707.27,0.0,36249.29,33692.54
2028,25707.27,0.0,36249.29,33692.54
2029,25621.0,0.0,36249.29,32292.11
2030,25621.0,0.0,36249.29,32292.11
2031,25621.0,0.0,36249.29,32292.11
