year,Base case diesel consumed,Modeled non-residential ashp
2017,5002.40253704,-5872.38557609
2018,5002.40253704,-5872.38557609
2019,5002.40253704,-5872.38557609
2020,5002.40253704,-5872.38557609
2021,5002.40253704,-5872.38557609
2022,5002.40253704,-5872.38557609
2023,5002.40253704,-5872.38557609
2024,5002.40253704,-5872.38557609
2025,5002.40253704,-5872.38557609
2026,5002.40253704,-5872.38557609
2027,5002.40253704,-5872.38557609
2028,5002.40253704,-5872.38557609
2029,5002.40253704,-5872.38557609
2030,5002.40253704,-5872.38557609
2031,5002.40253704,-5872.38557609
